origin,end,strat_ret,idx_ret,excess
2024-09-04,2024-10-10,0.1188,-0.0063,0.1251
2024-09-11,2024-10-17,0.1266,-0.0066,0.1332
2024-09-18,2024-10-24,0.0425,-0.0465,0.089
2024-09-25,2024-10-31,-0.0177,-0.069,0.0513
2024-10-03,2024-11-07,-0.0398,-0.04,0.0001
2024-10-10,2024-11-14,-0.0767,-0.0693,-0.0074
2024-10-17,2024-11-25,-0.1474,-0.0352,-0.1122
2024-10-24,2024-12-02,-0.0582,0.0021,-0.0603
2024-10-31,2024-12-09,-0.0727,0.0266,-0.0992
2024-11-07,2024-12-16,-0.0497,0.0239,-0.0736
2024-11-14,2024-12-23,-0.0169,0.0205,-0.0373
2024-11-25,2024-12-31,0.0655,-0.0079,0.0734
2024-12-02,2025-01-07,0.0153,-0.0216,0.0369
2024-12-09,2025-01-14,-0.0873,-0.0777,-0.0096
2024-12-16,2025-01-21,-0.0848,-0.0822,-0.0026
2024-12-23,2025-01-28,-0.1174,-0.0664,-0.0511
2024-12-31,2025-02-03,-0.0867,-0.0435,-0.0433
2025-01-07,2025-02-10,-0.0489,-0.0434,-0.0055
2025-01-14,2025-02-17,-0.0166,-0.0386,0.022
2025-01-21,2025-02-24,0.0125,-0.045,0.0576
2025-01-28,2025-03-04,0.0429,-0.0481,0.091
2025-02-03,2025-03-11,-0.0204,-0.0514,0.031
2025-02-10,2025-03-19,-0.0189,-0.0237,0.0048
2025-02-17,2025-03-26,0.0206,0.0302,-0.0096
2025-02-24,2025-04-03,0.0032,0.0379,-0.0347
2025-03-04,2025-04-11,-0.0474,0.0419,-0.0894
2025-03-11,2025-04-22,0.062,0.0878,-0.0258
2025-03-19,2025-04-29,0.0453,0.0598,-0.0145
2025-03-26,2025-05-07,0.0584,0.0375,0.0209
2025-04-03,2025-05-14,0.1119,0.0591,0.0528
2025-04-11,2025-05-21,0.2491,0.0953,0.1538
2025-04-22,2025-05-28,0.1277,0.0314,0.0962
2025-04-29,2025-06-04,0.1393,0.0315,0.1079
2025-05-07,2025-06-11,0.1213,0.0573,0.0639
2025-05-14,2025-06-18,0.0409,0.0189,0.022
2025-05-21,2025-06-25,0.0134,0.0249,-0.0115
2025-05-28,2025-07-02,0.0375,0.0337,0.0038
2025-06-04,2025-07-09,0.0004,0.0329,-0.0325
2025-06-11,2025-07-16,0.0801,0.0058,0.0743
2025-06-18,2025-07-23,0.0974,0.0219,0.0755
2025-06-25,2025-07-30,0.0809,-0.0113,0.0922
2025-07-02,2025-08-06,0.126,-0.0374,0.1634
2025-07-09,2025-08-13,0.1448,-0.0365,0.1812
2025-07-16,2025-08-21,0.085,-0.0143,0.0993
2025-07-23,2025-08-29,0.0388,-0.0412,0.08
2025-07-30,2025-09-05,0.049,-0.0089,0.0579
2025-08-06,2025-09-12,0.0231,0.0231,0.0
2025-08-13,2025-09-19,0.0344,0.0347,-0.0003
2025-08-21,2025-09-26,-0.1472,-0.0183,-0.1288
2025-08-29,2025-10-06,-0.0824,0.0315,-0.1139
2025-09-05,2025-10-13,-0.1149,0.0204,-0.1353
2025-09-12,2025-10-20,-0.1424,0.0227,-0.1651
2025-09-19,2025-10-28,-0.1581,0.0139,-0.172
2025-09-26,2025-11-04,0.045,0.0424,0.0026
2025-10-06,2025-11-12,0.0325,0.0288,0.0037
2025-10-13,2025-11-19,0.0086,0.0263,-0.0176
2025-10-20,2025-11-26,0.0212,0.0101,0.0111
2025-10-28,2025-12-03,-0.009,-0.004,-0.005
2025-11-04,2025-12-10,-0.0562,-0.0113,-0.0449
2025-11-12,2025-12-17,-0.086,-0.0143,-0.0717
2025-11-19,2025-12-24,-0.05,-0.0023,-0.0476
2025-11-26,2026-01-01,-0.0293,-0.0019,-0.0274
2025-12-03,2026-01-08,-0.0074,-0.0015,-0.0059
2025-12-10,2026-01-16,0.0002,0.0033,-0.0031
2025-12-17,2026-01-23,-0.0432,-0.0336,-0.0096
2025-12-24,2026-02-01,-0.0318,-0.0519,0.0202
2026-01-01,2026-02-06,0.0278,-0.0199,0.0477
2026-01-08,2026-02-13,0.0158,-0.0155,0.0313
2026-01-16,2026-02-20,0.0901,-0.0038,0.0939
2026-01-23,2026-02-27,0.1545,0.0203,0.1343
2026-02-01,2026-03-09,0.1244,-0.0245,0.1489
2026-02-06,2026-03-16,0.023,-0.0826,0.1056
2026-02-13,2026-03-23,-0.0018,-0.1136,0.1118
2026-02-20,2026-04-01,-0.0455,-0.1051,0.0597
2026-02-27,2026-04-09,0.0139,-0.0487,0.0627
2026-03-09,2026-04-17,0.0639,0.0369,0.027
2026-03-16,2026-04-24,0.1165,0.0498,0.0667
2026-03-23,2026-05-04,0.212,0.1048,0.1071
2026-04-01,2026-05-11,0.2093,0.0889,0.1204
2026-04-09,2026-05-18,0.1095,0.0192,0.0903
